Nota Estudiantes,Nota Grupo,Promedio Ponderado,Variedad de Roles,Coevaluación,Desempeño
0.5482811360140972,0.5182224040245145,0.8699665501063292,0.19999999999999996,0.6136607394778641,0
0.18199441953996706,0.7714776798498141,0.01642017197615027,0.19999999999999996,0.10607222333634098,0
0.9763335435452772,0.5180774920847642,0.8745949264784247,0.0,0.15185327252926786,0
0.779500693942504,0.8517352019639216,0.5269089866008279,0.8,0.09386044984680338,0
0.9458794607701592,0.5499775980238976,0.9393186320190822,0.6000000000000001,0.5787845440035554,1
0.9006608699390242,0.5590533321160791,0.798254613519198,0.19999999999999996,0.8796860789622064,0
0.600097648838286,0.8763281627134625,0.9985121625935207,0.0,0.4349649591893625,0
0.928038941251532,0.40082061588864454,0.3476932762807458,1.0,0.16116102426413226,0
0.08445252244269288,0.13002217990927017,0.7664840946828856,0.3999999999999999,0.5595943998635683,0
0.19325909279476156,0.024269924203914977,0.3991969971416373,0.6000000000000001,0.8140958528091915,0
0.04065753058126159,0.7542116926886492,0.4775748397939846,0.19999999999999996,0.743837175935367,0
0.32419040948367245,0.6187181255951943,0.6260250564849932,0.8,0.8840118713891677,0
0.3883130463363877,0.7029020515939852,0.8735646745454998,0.0,0.2785801495059489,0
0.2695481142479255,0.20936101173337887,0.9845845537391282,0.19999999999999996,0.194370005558331,0
0.8337617643842885,0.13239006365421455,0.7675752496168652,0.8,0.8823724787474578,1
0.3559981772284733,0.009961597436838342,0.41512086505702306,0.19999999999999996,0.6594228782663594,0
0.2792509654932712,0.34766407866912474,0.41873103589197813,0.6000000000000001,0.31171002420812277,0
0.544217786350728,0.5881761672318784,0.7367135879239461,0.6000000000000001,0.7444751492466367,1
0.13752626718961217,0.38952629051124094,0.23513658962650114,0.6000000000000001,0.8174725226859242,0
0.8068962495563509,0.4349805455406448,0.10612058160908167,1.0,0.6167079520516426,0
0.0703399472440865,0.9039690917406489,0.3516253481020187,1.0,0.6898412839857393,0
0.9938477176273186,0.3453204695711171,0.28386773626301576,0.0,0.3762417078266033,0
0.7765772759106787,0.5118729890347646,0.29298726189051394,0.6000000000000001,0.5401873815248919,0
0.19602537503888873,0.7828682782393065,0.22993846876586085,0.8,0.525605531819699,0
0.00046617246675820755,0.39384625756163677,0.037359667758820186,0.19999999999999996,0.8505046673155929,0
0.8203231192496622,0.6205040511322635,0.013005827319386713,0.3999999999999999,0.842395635411545,0
0.710389187202485,0.8619676964485165,0.9882436956276206,0.8,0.8350894003136726,1
0.7328102340400647,0.9495550462271397,0.42518282156465936,1.0,0.010877044953098644,0
0.7755909215810176,0.1431449221322163,0.3814949044107135,1.0,0.7516950387500135,0
0.0698277594716465,0.9265087903700087,0.6784566261925324,0.8,0.760854432327078,0
0.357731547288829,0.4898917695547286,0.21449928471040464,1.0,0.6803063409762218,0
0.11216430344826234,0.2548648603490604,0.9502726521668166,0.6000000000000001,0.7584351756325968,1
0.8685484887280539,0.4567483543804206,0.7857472734082116,0.0,0.8444082864588457,0
0.6258067949377646,0.9802176847841348,0.08494042383367126,0.19999999999999996,0.47159743692459,0
0.329826279496256,0.490396048671998,0.4149338250437786,0.0,0.5034275958234423,0
0.05921305418696722,0.3257202907018166,0.8790361044390278,0.19999999999999996,0.12491417071428358,0
0.30966671033040355,0.631874081526784,0.9450144322429953,0.19999999999999996,0.3863892477409563,0
0.3240416006381388,0.23667670788636058,0.46503141256042496,0.0,0.6451834573483632,0
0.733416579165412,0.07158308943949544,0.6118526622102876,0.8,0.7826455941604598,0
0.6402407438818576,0.124861311054877,0.16299471554611517,0.19999999999999996,0.21769779105105197,0
0.8929530218859728,0.12402330987111873,0.9917090826414452,0.0,0.13806391184552913,0
0.4728735927893689,0.14799798436046785,0.22799166054038544,0.19999999999999996,0.6649216725724402,0
0.11593510444059907,0.13485788847104876,0.9430030687789814,0.3999999999999999,0.0016967613074168888,0
0.716854844258788,0.6393848827169875,0.6482892800393757,0.8,0.17874010983232033,0
0.7649772319616444,0.17812342218420624,0.6061465343599413,0.6000000000000001,0.02897309413538156,0
0.5630264248695706,0.3427195038163553,0.5105700705710449,0.19999999999999996,0.1672168031018167,0
0.7752840425997386,0.8965624081193432,0.22698420340952905,0.3999999999999999,0.1816959989824817,0
0.49471851740783035,0.4716474578097751,0.17254155975666421,0.6000000000000001,0.388694128181033,0
0.5240100842922231,0.6661996535965229,0.2167440108449078,0.6000000000000001,0.4033933763431781,0
0.427652657936238,0.168515994728278,0.18250686069115796,0.19999999999999996,0.8768011351863708,0
0.020606819215655263,0.1885837623635477,0.778949164474816,0.0,0.5115122400376501,0
0.10408898550950454,0.036415552019692,0.347103460523391,0.19999999999999996,0.7254727622552686,0
0.026690470800116082,0.16511447031828608,0.0531966740235031,0.3999999999999999,0.10427327352803141,0
0.6390796381407462,0.27531129199767684,0.969520466691812,0.6000000000000001,0.22595312491355907,1
0.31308167985247043,0.1732297729581117,0.8837296194015868,0.19999999999999996,0.7049475993883055,0
0.5096745319411933,0.08448570304341912,0.9279403373416834,0.0,0.052779718634658045,0
0.9135559828814475,0.11657674699979684,0.9954690577326673,0.19999999999999996,0.4879268334492182,0
0.24722122801959745,0.4583994803855033,0.16989414669051586,0.8,0.6010499772752231,0
0.41028446324898665,0.20269782339251358,0.39347648944988306,0.0,0.603835318752139,0
0.7596792331204361,0.3614139525996829,0.7574845476626579,0.3999999999999999,0.022815373053813256,0
0.2264762163599052,0.5012485585629124,0.6949209475944195,0.6000000000000001,0.32292397654061034,0
0.07279895954290536,0.6891495274107791,0.14978366817514271,0.19999999999999996,0.638287480325089,0
0.28817587141204054,0.03485138874898301,0.8153992483629864,0.0,0.14927561996635097,0
0.15807186520679034,0.7987034841469001,0.22072034786437972,0.8,0.697396320429123,0
0.9359581556262431,0.6263464519963393,0.22009392910041312,0.0,0.7480634680292935,0
0.8128921798628714,0.07750790991956164,0.5349909383948644,1.0,0.9848438942004715,0
0.6360361671650431,0.8732379980118636,0.5912674486988186,0.8,0.2103077032512826,0
0.8770079857802956,0.920765340418676,0.5783422939919859,0.3999999999999999,0.8275160436571938,0
0.8083894081236569,0.05672470187294061,0.08702779426076801,0.6000000000000001,0.5217308869270706,0
0.18373103031235372,0.27359014278376714,0.8773694491448177,0.3999999999999999,0.3744387920227987,0
0.898364742231886,0.805527902609871,0.26210854032874936,0.19999999999999996,0.12256957887895847,0
0.5408228776178361,0.7473001617184108,0.12526719885290305,0.0,0.7376113571038035,0
0.8122036261747126,0.1807773997151709,0.8887193890474094,1.0,0.23640447482597018,1
0.9019402963849977,0.20572832124972282,0.9559945873200315,0.8,0.3723918312071978,1
0.3167738369891443,0.3676468248570125,0.8619509974817681,0.8,0.06254836793146393,1
0.10627593814568555,0.4822609612053481,0.8090470944740168,0.0,0.8036781501817979,0
0.2256026460152,0.6166531979956582,0.6539157047446097,1.0,0.7687912516201977,0
0.4272141233440723,0.3660806649780426,0.5489510331563521,0.0,0.7357156846576175,0
0.8229077221094746,0.4601641004460232,0.08250271000418397,0.19999999999999996,0.30018877080074324,0
0.866146590860154,0.7465075141210119,0.40575554078879056,0.3999999999999999,0.17383233542252105,0
0.0019136962624324632,0.03220946847834375,0.36979210158882103,0.8,0.6393534090429382,0
0.5118777957688863,0.24902873563628355,0.25622979404838137,0.19999999999999996,0.4975254092167355,0
0.4173986015834276,0.7122176494851882,0.7224727012501223,0.3999999999999999,0.1786196176697903,0
0.21970393853169745,0.8949730251166187,0.4936638666365147,0.19999999999999996,0.6878622900045499,0
0.11620954569356076,0.509549523669255,0.07652915460907361,1.0,0.9940297056766498,0
0.33662567691447387,0.5300864926667155,0.21643931992477308,0.8,0.7493618853503586,0
0.949331987602704,0.10304639435425765,0.6820881760301009,0.0,0.7421061170953177,0
0.3220369609311424,0.4449670676022524,0.0715864837312647,0.0,0.9530886903009499,0
0.5200196046686603,0.5305927618401932,0.8509696083064511,0.3999999999999999,0.20338053078373572,0
0.7065038015647488,0.23901307446533676,0.49293060638848624,0.6000000000000001,0.5671254630687036,0
0.3629586523036408,0.26591802210183096,0.4782897475795654,1.0,0.9825141727897233,0
0.9785579061438621,0.3744925273463543,0.5907323413770328,0.3999999999999999,0.1656208323611339,0
0.9691088147117459,0.015515422987715178,0.8242962564343138,0.6000000000000001,0.7022477205763917,1
0.24974178534298114,0.31901489332979927,0.34477453904450533,0.19999999999999996,0.5874488547953478,0
0.49821370750853866,0.20783736951028267,0.6768164319264939,1.0,0.588119888088403,0
0.29943897569672007,0.3244598382882593,0.5639082841284236,0.19999999999999996,0.6996583350350513,0
0.2832047786214819,0.11569869265231188,0.26354470451923834,0.8,0.9323282903683757,0
0.0322150622783042,0.8902703576166096,0.8785450696484743,1.0,0.7848345660980197,1
0.6119048330076471,0.5918690822069622,0.7968898573616979,0.6000000000000001,0.056122257689281745,1
0.5037107210509695,0.6778012485147052,0.657143395808422,0.8,0.855199498122721,0
0.0469855415258431,0.7884137565251547,0.8503409492214093,0.0,0.22605601940240752,0
0.2769349031277033,0.4962489166482771,0.8671462916976074,0.6000000000000001,0.3779011293235324,1
0.914263959160775,0.08269465553999297,0.7073318923029445,0.3999999999999999,0.4629844078262473,0
0.23737174240094672,0.5351042080280208,0.8366971493714657,0.0,0.4822174142805292,0
0.14154553452990587,0.585084404394294,0.6963798534961839,0.0,0.4363491513632402,0
0.49032250367604463,0.7444660175434541,0.6789528575609249,0.3999999999999999,0.940088798771418,0
0.9925960945183386,0.42913644981641813,0.6170815473683696,1.0,0.7080327616764438,0
0.23989565447406466,0.12355547460279087,0.751932026869503,0.0,0.6329508771026272,0
0.6752422254248767,0.2805224683072726,0.15451903597914043,0.6000000000000001,0.04980854487825397,0
0.7658220178692637,0.36022052301992324,0.8807982943870916,0.8,0.9065445039253067,1
0.23542383227102118,0.6444522822186887,0.8717208989298764,0.0,0.9120384531876792,0
0.732009731096757,0.568942262913887,0.024442376911772378,0.6000000000000001,0.7824582989096431,0
0.3671630422563795,0.3532004534421813,0.825438352588698,0.19999999999999996,0.006862147198723886,0
0.6349247972421559,0.9867323737515302,0.12461856050251084,0.6000000000000001,0.057269975029917146,0
0.6361636637142055,0.6041116120830506,0.33201366555845807,0.8,0.22573740076394197,0
0.537211635345748,0.23374346586707023,0.7426724729457846,0.6000000000000001,0.13157022388709322,1
0.08627179783339989,0.0976302387521268,0.15668580082981962,0.3999999999999999,0.3998913893316015,0
0.8404071385016608,0.14895915355406147,0.8175450054928499,0.8,0.9253126050981632,1
0.3195844260887417,0.24251752129239315,0.8317908857005897,1.0,0.47334425003212555,1
0.18367885061950404,0.15682001866955236,0.5053202816421959,0.19999999999999996,0.013255454553359955,0
0.036150867073679566,0.1828335088494445,0.0014539255459801509,0.3999999999999999,0.2834388535836386,0
0.5930048126820793,0.2818482465402814,0.2836657616204353,1.0,0.04454505473767242,0
0.6807375152153741,0.1695749227640977,0.6153877270456225,0.6000000000000001,0.036211850693041246,0
0.011667382936347122,0.896539309324199,0.9816711624234542,0.8,0.2763910968681394,1
0.5132400301507531,0.07597509082323745,0.6303570600403084,0.19999999999999996,0.27628324701233015,0
0.22414563350008546,0.5224468531111555,0.25627986807405784,0.3999999999999999,0.789393407951856,0
0.6479493118464404,0.407768722089662,0.63256141796763,1.0,0.9776870971613028,0
0.17137796805945862,0.9825753126149307,0.5380186269970784,1.0,0.3721762527227915,0
0.6942746472886796,0.10793732090605684,0.7792115359911533,0.19999999999999996,0.4300359955234784,0
0.3863473240218743,0.39516555778880824,0.10260769419241944,0.6000000000000001,0.8472361465788167,0
0.9430766023594819,0.9696033803701178,0.7602894752059146,0.19999999999999996,0.26878661207650173,0
0.13408131348717534,0.865126637737988,0.5393069455343021,1.0,0.15668071987682805,0
0.3401191159515731,0.8164523804707898,0.9633758838774885,0.0,0.8555622298342365,0
0.10973943200865165,0.2545216122538619,0.3388045052509188,0.3999999999999999,0.04645667841794279,0
0.9308928476063447,0.16707663741148943,0.6311699182192971,0.19999999999999996,0.6214438817997868,0
0.8829587339105063,0.6672904957799034,0.9322399202487298,1.0,0.5635572475987557,1
0.25597653770867024,0.9293109250056578,0.09811193866393608,0.6000000000000001,0.3468107133565513,0
0.6629419299903269,0.5548576344690723,0.9374692003111109,1.0,0.315983908113182,1
0.8221054514908244,0.5697807684241935,0.686740846515614,0.6000000000000001,0.7740768934579265,0
0.5568756340891129,0.2767069051571397,0.06324659499293116,0.19999999999999996,0.08650526355096497,0
0.5310125404924567,0.7686382674405374,0.297668578531601,0.6000000000000001,0.23733407627959427,0
0.23969018838333123,0.18331258771675882,0.7071399434749897,0.8,0.7345449451697127,1
0.08911924049432456,0.32062286629234044,0.06275743412877953,0.8,0.5498423271301917,0
0.9030785233042585,0.42288260864053345,0.5804381284464241,0.8,0.12819853751360197,0
0.9063200343857293,0.5054623745579595,0.34283768454307906,0.0,0.8846988426433804,0
0.6357301663003836,0.23895200311973727,0.6193984909420506,0.19999999999999996,0.3944863953496041,0
0.33805761845236787,0.1107490613530823,0.041028788432037916,1.0,0.8302622928140257,0
0.34836205256847663,0.6089807638825712,0.8714124728960586,1.0,0.7899816504547787,1
0.7297213796534829,0.28540109100689437,0.9739311804581243,0.0,0.6261846329577135,0
0.902971733489792,0.5794538372198184,0.9692944427708317,0.6000000000000001,0.49583489850037465,1
0.8928251568181808,0.15047015523461518,0.7488501880269692,0.0,0.982417999013834,0
0.7843014906577982,0.47886137109444,0.1258416924992103,0.6000000000000001,0.1452283682627694,0
0.644769704556841,0.5305647904756886,0.7575094052569984,0.6000000000000001,0.727229187101257,1
0.08004668895334138,0.04742457476346154,0.01975611284501717,0.3999999999999999,0.19159821882652042,0
0.1584842809531385,0.33361173994961824,0.017279059084075638,1.0,0.3391294806911096,0
0.904433342842372,0.1304236011218266,0.3204410773736431,0.8,0.3094728795113052,0
0.6087311675297378,0.059033056553016786,0.4863911309693746,0.6000000000000001,0.9498017017777618,0
0.004186106208618957,0.9901943708127792,0.7697211121440115,0.3999999999999999,0.9701852897283492,0
0.09759049046716052,0.3192909292584321,0.6821249924338514,1.0,0.18339745523320386,0
0.6665027272730716,0.8092192090421709,0.4434131395946955,0.8,0.021914921460483232,0
0.0,0.25124332934399074,0.2701797676835565,0.6000000000000001,0.7220654387036592,0
0.1576535693339032,0.6802135062723772,0.997698053241886,0.6000000000000001,0.4191050526501085,1
0.5503294237392181,0.7593274374636113,0.4235821443138471,0.0,0.08892843452527116,0
0.6952438308871661,0.5939254750945661,0.448927933707063,0.0,0.6856983942913703,0
0.6548209051450704,0.469250225257945,0.15956564070315135,1.0,0.5466172408641773,0
0.22189190488606947,0.4092199410447322,0.7942588448582664,0.8,0.9833869944439277,1
0.7157762306231391,0.34593629547466775,0.6925695609595832,0.6000000000000001,0.22793001391538578,0
0.2350306191598847,0.9294648365008108,0.21702898942785845,1.0,0.4050492782395828,0
0.32426062627732344,0.8300666224555039,0.07787140191839254,1.0,0.5440495297948693,0
0.750508564058455,0.9651379128924197,0.6793133802155192,0.19999999999999996,0.7939810625217071,0
0.652464034121209,0.12025618141220953,0.653180877544112,0.0,0.5503620164837273,0
0.8544985137821492,0.7298220529997356,0.2698105882201841,0.8,0.6146233890761514,0
0.6605417416880945,0.938319664796967,0.9511800449510609,0.6000000000000001,0.22666363088565916,1
0.5701439295791632,0.1774732085736476,0.1469298828704114,1.0,0.8493720816573603,0
0.08969824460635407,0.062169768345742046,0.4297698378940755,0.6000000000000001,0.42977886389119113,0
0.36709488815081215,0.7401258636149465,0.9438921279794521,0.19999999999999996,0.14121042663199984,0
0.26332618479592235,0.5726553186794431,0.417092294437606,0.8,0.6660711577550044,0
0.24185371255460514,0.8413313502378525,0.6371067813700781,1.0,0.2165756564344016,0
0.9798014207070532,0.13580776045102552,0.3948363836322662,0.6000000000000001,0.097677912675583,0
0.39278760915019545,0.7945399359659165,0.2707715742245136,0.0,0.8644872738859585,0
0.8978460240958398,0.19796818192223772,0.9844781444548041,0.19999999999999996,0.4614089586734325,0
0.6337433003284745,0.15980927854412424,0.40664122856980817,0.8,0.751432450263036,0
0.7994201353777184,0.16042214545172753,0.894100248861902,0.19999999999999996,0.2913051900249534,0
0.5036682774966328,0.8139426962871306,0.22626502320956288,0.0,0.7892364520971524,0
0.5788444593315774,0.6638274780715725,0.209321487039307,0.8,0.11209617374580869,0
0.4934249670583114,0.5209937472395892,0.026339661641258012,0.19999999999999996,0.35689500423954346,0
0.19251015847416317,0.3559477126604032,0.6503206824710701,0.3999999999999999,0.9809243309357055,0
0.7261749152172832,0.876877801987839,0.3656067992516154,0.0,0.7962779342644151,0
0.2790868327680097,0.3897283458045177,0.8641940256016846,0.0,0.49861835474380534,0
0.019490150802255676,0.815977414845902,0.47087208504860995,0.0,0.340648571661907,0
0.6482524847625694,0.43664873012959926,0.9686062120613498,0.3999999999999999,0.8746677291886592,0
0.17415582156571782,0.374151115851154,0.1815890421505753,0.3999999999999999,0.5463586674620149,0
0.9468508543002166,0.4603098864257701,0.8684826437156561,0.6000000000000001,0.7606022758172971,1
0.960485785822182,0.2982113661025908,0.7759449415976163,1.0,0.7562714684031799,1
0.9209432615173411,0.7466466398761219,0.7702383976318687,0.19999999999999996,0.017812680768227476,0
0.369567698407588,0.500548236171387,0.8445102261807432,0.6000000000000001,0.12645870045751775,1
0.010522318941276292,0.2287046065610812,0.7602855419104914,0.19999999999999996,0.6614983872191808,0
0.9345621790389471,0.899362331289543,0.6247327734120336,1.0,0.1619350690592568,0
0.4283036629646406,0.38113221536388275,0.127006768558555,0.3999999999999999,0.2561014828087446,0
0.9733678595749339,0.5415823632437221,0.027739494079237308,1.0,0.9494024263953926,0
0.9702958562483793,0.90629393329589,0.9209975342607805,0.3999999999999999,0.5617410095661874,0
0.8583309185421973,0.6226659712499035,0.6151095861128525,1.0,0.7528827553671432,0
0.29293083029612926,0.11282045688428845,0.7959961880864995,0.6000000000000001,0.5595326213510877,1
0.38468965383893794,0.9398186983645954,0.4792307218292739,0.8,0.5540484402180729,0
0.856435202517351,0.6261531657003953,0.11299263415595416,0.6000000000000001,0.09425667167289767,0
0.31567912467102377,0.33190468735936746,0.12091401295661121,0.19999999999999996,0.34454641594999036,0
0.16644460793029675,0.13530498567705435,0.6844075168687623,0.6000000000000001,0.28312308056072,0
0.5584956823276496,0.7932916790050782,0.42772965719179523,0.0,0.3917584297651951,0
0.9424943443317648,0.6184801607276635,0.1966716032288321,0.19999999999999996,0.8006459918389385,0
0.6994290576694199,0.5314407546949386,0.4893588878881428,1.0,0.37290409050163265,0
0.5719179563584271,0.8936522798763775,0.05959831161805412,0.19999999999999996,0.45291710168237104,0
0.09324284887443705,0.7878368942393351,0.5802379640248815,0.8,0.39843221171699317,0
0.617414373468346,0.14776904549527697,0.26552075896600497,0.3999999999999999,0.09351041247544215,0
0.9970534097076785,0.3086066457737222,0.7970236759073872,1.0,0.4422592923301351,1
0.13667576915721347,0.24506143440102,0.3071191970376783,0.19999999999999996,0.1960305761121402,0
0.5195529907596228,0.7429654616754938,0.45278235899684977,1.0,0.18711687506907376,0
0.8829928653381154,0.029043139877456874,0.006717682601857925,1.0,0.09414050467393174,0
0.7447157016679662,0.5680492545609437,0.06788204033608197,1.0,0.35759478106205184,0
0.7004270747909822,0.7615692805153856,0.38970719688138883,0.3999999999999999,0.7596562002130747,0
0.7059623771605931,0.8764407501107109,0.47763840548744096,0.6000000000000001,0.27711518645015687,0
0.3587695261745572,0.33911626161610714,0.5983874086920976,1.0,0.3131346269460275,0
0.2920632880162329,0.8206582834717515,0.2883159050338764,0.0,0.6444907807167214,0
0.8141481489686321,0.10652320623919675,0.6938764434708635,0.8,0.19626283804547442,0
0.8149095992719835,0.8459776989968142,0.8599346344690108,0.3999999999999999,0.8995674036147288,0
0.8725659801737777,0.12346338156179945,0.7792171608175855,0.19999999999999996,0.5216245023782284,0
0.9192995401043488,0.39459444264388216,0.0348715535166366,0.3999999999999999,0.448810450088689,0
0.5124801789537762,0.7965780056728705,0.47820967500929135,0.19999999999999996,0.5593715736000935,0
0.5025337550008373,0.14600291372211738,0.10054583944820882,0.3999999999999999,0.1663633441990111,0
0.8029466705502387,0.22572868191244613,0.23842261915839508,0.19999999999999996,0.6151981545132541,0
0.6527991193061118,0.7211646004396061,0.9871780099075219,1.0,0.36404460406776556,1
0.7054388372803897,0.7189376244538053,0.1383199533234058,0.6000000000000001,0.8997965267844277,0
0.8004135180110176,0.6396591184895619,0.4966930249106542,0.19999999999999996,0.16919203537594873,0
0.895779816258687,0.6927206932061348,0.6166233714744046,0.19999999999999996,0.5084440887096862,0
0.33701031525068653,0.5407498542369266,0.7014011111218867,0.0,0.5997897212795804,0
0.3750583702842579,0.24838769992555101,0.5577911990465259,0.19999999999999996,0.033298769476989246,0
0.09000917791334247,0.34274835578507584,0.004857711437690552,0.0,0.364638840409004,0
0.5802375678392907,0.17783966008027155,0.3233080098685981,0.8,0.7347320299113655,0
0.03125882127609399,0.9082821544791837,0.5156211163068274,1.0,0.8227480538355889,0
0.46617566231674273,0.5816180462433319,0.08338733791717935,0.0,0.31395005606006204,0
0.544165707918314,0.39817617071147543,0.3476079203395054,0.6000000000000001,0.800895853126551,0
0.28492636200099486,0.45963257585930484,0.028420185051351528,1.0,0.9705862360838479,0
0.5929443992544382,0.9473067130859735,0.07404772283127088,0.0,0.8593583493578625,0
0.025750160316108824,0.14945384859022132,0.39416153247135516,1.0,0.11782204372762688,0
0.03268195153319421,0.5844700994810346,0.12848581852675198,1.0,0.7418492636186538,0
0.8275496694988487,0.5037321719372083,0.5657272202995991,1.0,0.32047518842716705,0
0.3594775815617831,0.6098190766376383,0.6883288691704629,0.8,0.9913108068327533,0
0.12349279493175948,0.013544724328427855,0.8000680986361071,0.6000000000000001,0.48668428975317185,1
0.5235145202317891,0.871776098564098,0.1962950397876441,0.3999999999999999,0.12262689818967638,0
0.7742984937687858,0.932066761506014,0.16344584476830334,0.3999999999999999,0.7272591006158164,0
0.21334017445462583,0.5632692627273143,0.10018148786461395,0.0,0.32382998861487483,0
0.6253941522785513,0.6954364186404505,0.6349994375298503,1.0,1.0,0
0.08126897468307479,0.9224003561030266,0.7054341546925419,0.0,0.9826503391206679,0
0.04719099679321827,0.7060765182474651,0.026794235674487125,0.8,0.6579921335459168,0
0.5327374596859277,0.148637476450206,0.9364473121033648,0.8,0.13004251314305862,1
0.5421315885101522,0.5744795304810982,0.04729265399038428,0.19999999999999996,0.6888149797257516,0
0.6401116119432004,0.6050564825328484,0.5393368675157669,0.8,0.09313174922565054,0
0.7298586955876118,0.4215703926381608,0.7080333112589537,0.19999999999999996,0.02926678634781382,0
0.9826777396366687,0.7354263549203801,0.8708416358988645,0.6000000000000001,0.8253370449983835,1
0.5174988380477674,0.9343265994252586,0.7130876555366289,0.0,0.21021837825616066,0
0.3217874839819359,0.9254846451073072,0.8012158252268147,0.6000000000000001,0.3800206831325425,1
0.7997996171147932,0.4484109968556869,0.3363690729346249,0.8,0.9763055373704205,0
0.26902500580430316,0.10914238669347288,0.8143856356363159,0.6000000000000001,0.3377024387734788,1
0.43922302455220047,0.9850500564252062,0.07559260949884938,0.6000000000000001,0.2972258261157618,0
0.07429351031987443,0.8383861863602419,0.8948216881006134,0.6000000000000001,0.9208837718879841,1
0.020537598539188046,0.12062344398666103,0.5456678952431027,0.8,0.11090498716413459,0
0.9693123971409915,0.9207346717878578,0.816872032314781,1.0,0.7617632790644306,1
